"","gene","msc_11_S11.readcounts","msc_12_S12.readcounts","msc_13_S13.readcounts","msc_14_S14.readcounts","msc_15_S15.readcounts"
"463","ENSG00000233336",0,0,0,0,0
"464","ENSG00000280267",0,0,0,0,0
"465","ENSG00000179412",0,0,0,1,0
"466","ENSG00000204505",0,0,0,0,0
"467","ENSG00000279169",0,0,0,0,0
"468","ENSG00000279804",0,0,0,0,0
"469","ENSG00000250894",0,0,0,0,0
"470","ENSG00000270601",0,0,0,0,0
"471","ENSG00000231219",0,0,0,0,0
"472","ENSG00000207511",0,0,0,0,0
"473","ENSG00000182330",0,0,0,0,0
"474","ENSG00000237700",0,0,0,0,0
"475","ENSG00000204501",0,0,0,0,0
"476","ENSG00000228229",0,0,0,0,0
"477","ENSG00000204481",0,0,0,0,0
"478","ENSG00000204480",0,0,0,0,0
"479","ENSG00000204479",0,0,0,0,0
"480","ENSG00000204478",0,0,0,0,0
"481","ENSG00000162494",0,0,0,0,0
"482","ENSG00000259961",0,0,0,0,0
"483","ENSG00000215909",0,0,0,0,0
"484","ENSG00000162493",0,2,6,0,0
"485","ENSG00000222952",0,0,0,0,0
"486","ENSG00000237445",0,0,0,0,0
"487","ENSG00000253085",0,0,0,0,0
"488","ENSG00000116731",1153,1425,1515,1136,1016
"489","ENSG00000189337",1094,2329,2205,1262,1547
"490","ENSG00000252151",0,0,0,0,0
"491","ENSG00000231606",0,0,0,0,0
"492","ENSG00000234593",0,0,0,0,0
"493","ENSG00000235829",1,0,0,1,0
"494","ENSG00000287756",0,0,0,0,0
"495","ENSG00000175147",19,43,33,30,12
"496","ENSG00000171729",870,1396,1567,1622,954
"497","ENSG00000204464",0,0,2,0,0
"498","ENSG00000215720",0,0,0,0,0
"499","ENSG00000278480",0,1,0,5,1
"500","ENSG00000142621",1,4,7,6,3
"501","ENSG00000233485",0,0,0,0,0
"502","ENSG00000236045",0,0,0,0,0
"503","ENSG00000228140",3,4,5,4,0
"504","ENSG00000142634",1127,1372,1481,1318,1484
"505","ENSG00000162438",0,1,0,0,0
"506","ENSG00000142615",0,3,0,0,1
"507","ENSG00000215704",0,3,0,0,3
"508","ENSG00000132906",353,427,524,403,392
"509","ENSG00000116138",793,929,849,706,695
"510","ENSG00000251866",0,0,0,0,0
"511","ENSG00000272510",0,0,0,0,0
"512","ENSG00000116771",42,30,17,17,11
"513","ENSG00000237301",0,0,0,1,0
"514","ENSG00000235084",11,2,11,17,12
"515","ENSG00000252417",0,0,0,0,0
"516","ENSG00000236500",0,0,0,0,0
"517","ENSG00000197312",1251,1813,1474,1176,975
"518","ENSG00000215695",0,0,0,0,0
"519","ENSG00000271742",0,3,0,7,1
"520","ENSG00000116786",4023,5878,5928,5602,5586
"521","ENSG00000237938",4,4,1,9,8
"522","ENSG00000162461",57,47,75,39,21
"523","ENSG00000224459",0,0,0,0,0
"524","ENSG00000162460",0,0,0,0,0
"525","ENSG00000162458",347,60,211,344,320
"526","ENSG00000224321",13,1,5,16,9
"527","ENSG00000233954",101,194,203,149,157
"528","ENSG00000178715",25,2,30,18,7
"529","ENSG00000179743",32,64,55,27,33
"530","ENSG00000065526",1674,1512,1240,1082,1105
"531","ENSG00000270620",0,0,0,0,0
"532","ENSG00000116809",655,656,842,736,754
"533","ENSG00000234607",0,0,0,0,0
"534","ENSG00000231353",0,0,0,0,0
"535","ENSG00000275503",0,0,0,0,0
"536","ENSG00000224966",0,0,0,0,0
"537","ENSG00000183888",0,0,0,0,0
"538","ENSG00000233078",0,0,0,0,0
"539","ENSG00000173641",1,3,0,0,0
"540","ENSG00000186510",0,1,3,0,0
"541","ENSG00000232456",0,0,0,0,1
"542","ENSG00000184908",2,4,2,4,2
"543","ENSG00000185519",0,2,0,0,1
"544","ENSG00000142627",198,66,70,38,85
"545","ENSG00000227959",0,0,1,0,0
"546","ENSG00000224621",0,0,0,0,0
"547","ENSG00000234166",0,0,0,0,0
"548","ENSG00000142632",67,133,279,215,133
"549","ENSG00000237276",77,52,107,195,94
"550","ENSG00000288398",163,167,215,173,216
"551","ENSG00000132881",120,82,142,121,167
"552","ENSG00000233929",3,1,2,0,3
"553","ENSG00000037637",884,835,855,863,821
"554","ENSG00000055070",4238,3627,5180,4771,4995
"555","ENSG00000226457",8,4,1,3,0
"556","ENSG00000187144",0,2,0,1,0
"557","ENSG00000157191",1531,1927,2343,1864,2036
"558","ENSG00000226029",8,7,13,4,18
"559","ENSG00000080947",32,24,32,53,50
"560","ENSG00000206652",0,0,0,0,0
"561","ENSG00000261135",3,0,0,0,0
"562","ENSG00000285853",0,0,0,0,0
"563","ENSG00000224174",0,1,0,0,0
"564","ENSG00000233421",0,1,0,38,0
"565","ENSG00000277344",0,0,0,1,0
"566","ENSG00000225710",0,0,0,0,0
"567","ENSG00000219481",357,313,375,396,337
"568","ENSG00000271732",0,0,0,0,0
"569","ENSG00000215908",226,305,266,286,289
"570","ENSG00000283773",0,0,0,0,0
"571","ENSG00000186301",51,71,47,34,23
"572","ENSG00000282143",0,0,0,0,0
"573","ENSG00000207513",0,0,0,0,0
"574","ENSG00000280114",0,0,0,0,0
"575","ENSG00000236698",15,7,13,8,3
"576","ENSG00000268869",0,1,0,0,0
"577","ENSG00000279151",0,0,0,0,0
"578","ENSG00000282740",0,0,0,0,0
"579","ENSG00000058453",699,466,608,704,555
"580","ENSG00000227684",0,0,1,0,0
"581","ENSG00000207389",0,0,0,0,0
"582","ENSG00000186715",15,4,14,23,7
"583","ENSG00000223643",0,0,0,0,0
"584","ENSG00000230239",0,0,0,0,0
"585","ENSG00000263811",0,0,0,0,0
"586","ENSG00000228549",0,2,0,51,1
"587","ENSG00000277234",0,0,0,0,0
"588","ENSG00000238142",8,94,73,58,29
"589","ENSG00000235241",0,0,0,0,0
"590","ENSG00000207005",0,0,0,0,0
"591","ENSG00000272426",0,0,0,0,0
"592","ENSG00000117122",602,828,964,454,507
"593","ENSG00000286898",0,0,0,0,0
"594","ENSG00000226526",3,10,1,0,0
"595","ENSG00000159363",1956,2970,2565,2428,2950
"596","ENSG00000117118",2241,2503,2239,2353,1637
"597","ENSG00000117115",45,63,520,70,93
"598","ENSG00000204362",2,2,1,1,1
"599","ENSG00000282843",0,0,0,0,0
"600","ENSG00000142623",30,16,50,15,19
"601","ENSG00000142619",0,0,2,0,0
"602","ENSG00000266634",0,0,0,0,0
"603","ENSG00000159339",0,0,0,0,0
"604","ENSG00000276747",2,4,1,2,1
"605","ENSG00000179051",4550,3604,4498,3541,3781
"606","ENSG00000227751",0,0,0,0,0
"607","ENSG00000074964",512,957,1753,866,1225
"608","ENSG00000236648",0,0,0,0,0
"609","ENSG00000117148",0,0,1,0,1
"610","ENSG00000284653",0,0,0,0,0
"611","ENSG00000261781",0,0,0,0,0
"612","ENSG00000117154",0,0,0,0,0
"613","ENSG00000280222",0,0,0,0,0
"614","ENSG00000230035",0,0,0,0,0
"615","ENSG00000225387",0,0,0,0,0
"616","ENSG00000179023",0,1,0,0,0
"617","ENSG00000235282",0,0,1,0,0
"618","ENSG00000225478",0,0,0,0,0
"619","ENSG00000009709",1,0,0,0,2
"620","ENSG00000179002",0,0,0,1,1
"621","ENSG00000159423",1364,1933,2372,2439,2898
"622","ENSG00000265606",0,0,0,0,0
"623","ENSG00000221662",0,0,0,0,0
"624","ENSG00000169991",739,764,785,548,425
"625","ENSG00000272084",3,2,3,8,8
"626","ENSG00000127481",5054,4417,4618,4191,4196
"627","ENSG00000230424",3,15,13,8,6
"628","ENSG00000127463",3183,2496,2102,2336,2223
"629","ENSG00000053372",943,596,500,616,509
"630","ENSG00000286064",22,48,17,2,6
"631","ENSG00000211454",9,8,5,7,4
"632","ENSG00000162482",6,2,5,3,5
"633","ENSG00000270728",18,31,30,28,30
"634","ENSG00000053371",1856,1701,2887,2728,2482
"635","ENSG00000200403",2,0,0,2,1
"636","ENSG00000040487",811,1032,1181,972,941
"637","ENSG00000077549",5742,5225,8044,7337,6088
"638","ENSG00000240490",0,0,0,0,0
"639","ENSG00000173436",314,353,407,327,286
"640","ENSG00000201609",0,0,0,0,0
"641","ENSG00000235185",0,0,0,1,0
"642","ENSG00000158747",4400,10072,46161,8348,10667
"643","ENSG00000270136",0,0,0,0,0
"644","ENSG00000226396",30,16,74,21,14
"645","ENSG00000158748",0,2,5,0,2
"646","ENSG00000162542",301,287,403,438,353
"647","ENSG00000178828",0,0,0,0,0
"648","ENSG00000235434",0,0,0,0,0
"649","ENSG00000169914",150,240,240,177,186
"650","ENSG00000188784",0,0,0,0,0
"651","ENSG00000242688",0,0,0,0,0
"652","ENSG00000188257",4,1,0,0,0
"653","ENSG00000127472",0,0,0,0,0
"654","ENSG00000117215",0,1,0,0,0
"655","ENSG00000158786",0,0,0,0,0
"656","ENSG00000227066",0,0,0,0,0
"657","ENSG00000187980",0,0,0,0,0
"658","ENSG00000225986",2,4,10,3,3
"659","ENSG00000162543",54,74,60,71,26
"660","ENSG00000228105",0,0,0,0,0
"661","ENSG00000284710",0,0,0,0,0
"662","ENSG00000158816",0,0,0,0,0
"663","ENSG00000226664",0,0,0,0,0
"664","ENSG00000236963",0,0,0,0,0
"665","ENSG00000226487",0,0,0,0,0
"666","ENSG00000284641",0,0,0,0,0
"667","ENSG00000284743",0,0,0,0,0
"668","ENSG00000162545",208,251,255,283,280
"669","ENSG00000090432",1217,1726,1855,1342,1326
"670","ENSG00000215520",0,0,0,0,0
"671","ENSG00000183114",1,5,3,6,0
"672","ENSG00000158825",0,7,1,10,1
"673","ENSG00000158828",605,1023,1363,1172,1242
"674","ENSG00000284005",0,0,0,0,0
"675","ENSG00000117242",76,145,169,87,128
"676","ENSG00000244038",6255,5386,6648,7210,7572
"677","ENSG00000117245",3,19,9,6,3
"678","ENSG00000235432",0,0,0,0,0
"679","ENSG00000189410",5,1,5,2,5
"680","ENSG00000233069",0,0,0,0,0
"681","ENSG00000127483",4855,5476,5599,5524,4638
"682","ENSG00000075151",2984,2224,2950,3031,2841
"683","ENSG00000251914",0,0,0,0,0
"684","ENSG00000221808",0,0,0,0,0
"685","ENSG00000233072",0,0,0,0,0
"686","ENSG00000236073",0,0,0,0,0
"687","ENSG00000235112",0,0,0,0,0
"688","ENSG00000287192",1,2,2,0,0
"689","ENSG00000117298",895,1050,903,890,966
"690","ENSG00000236936",0,0,0,1,0
"691","ENSG00000231105",1,4,3,0,0
"692","ENSG00000236216",0,0,2,0,0
"693","ENSG00000228823",0,0,1,0,0
"694","ENSG00000236009",0,0,0,0,0
"695","ENSG00000227001",19,28,7,18,11
"696","ENSG00000187952",1,4,2,2,2
"697","ENSG00000186543",0,0,0,0,1
"698","ENSG00000142794",195,359,111,182,238
"699","ENSG00000176378",0,0,0,0,0
"700","ENSG00000162551",2,10,2,8,2
"701","ENSG00000233431",0,0,0,0,0
"702","ENSG00000076864",686,4471,1680,1447,1185
"703","ENSG00000090686",2971,2928,3227,3260,2413
"704","ENSG00000231978",0,0,0,0,0
"705","ENSG00000187942",6,16,6,10,2
"706","ENSG00000142798",15238,5523,9142,11274,22304
"707","ENSG00000232037",1,0,3,2,1
"708","ENSG00000283234",0,0,0,0,0
"709","ENSG00000219073",0,0,0,0,0
"710","ENSG00000285959",0,0,0,0,0
"711","ENSG00000273610",0,0,0,0,0
"712","ENSG00000201919",0,0,0,0,0
"713","ENSG00000142789",0,0,0,0,0
"714","ENSG00000278124",0,0,0,0,0
"715","ENSG00000201273",0,0,0,0,0
"716","ENSG00000228397",2,4,10,3,4
"717","ENSG00000218510",31,33,24,28,24
"718","ENSG00000070831",5414,5895,6570,6332,4864
"719","ENSG00000285752",4,4,5,3,6
"720","ENSG00000285794",0,0,0,0,0
"721","ENSG00000230068",0,0,0,0,0
"722","ENSG00000271428",0,0,0,0,0
"723","ENSG00000162552",6,10,15,6,6
"724","ENSG00000285873",3,0,1,1,1
"725","ENSG00000266564",0,0,0,0,0
"726","ENSG00000234397",0,0,1,0,1
"727","ENSG00000279625",0,0,0,0,0
"728","ENSG00000184677",1002,794,1069,979,1160
"729","ENSG00000237200",3,0,0,4,0
"730","ENSG00000070886",3,8,7,3,0
"731","ENSG00000276835",0,0,0,0,0
"732","ENSG00000173372",0,0,0,1,0
"733","ENSG00000159189",0,0,0,0,0
"734","ENSG00000173369",4,0,1,29,7
"735","ENSG00000133216",14,6,1,4,3
"736","ENSG00000265422",0,0,0,0,0
"737","ENSG00000225952",0,0,0,0,0
"738","ENSG00000264014",0,0,0,0,0
"739","ENSG00000215906",1,0,0,1,0
"740","ENSG00000227868",2,4,3,1,1
"741","ENSG00000004487",1931,1727,1736,1947,1505
"742","ENSG00000240553",0,0,2,0,0
"743","ENSG00000263793",0,0,0,0,0
"744","ENSG00000266802",0,0,0,0,0
"745","ENSG00000169641",1404,1606,1516,1457,1365
"746","ENSG00000229010",0,0,0,1,0
"747","ENSG00000206935",0,0,0,0,0
"748","ENSG00000252578",0,0,0,0,0
"749","ENSG00000179546",4,0,2,1,0
"750","ENSG00000215381",0,0,2,0,1
"751","ENSG00000261326",7,2,6,14,9
"752","ENSG00000284726",0,1,1,1,2
"753","ENSG00000125944",4299,3671,3603,3864,2863
"754","ENSG00000125945",262,381,468,310,249
"755","ENSG00000249087",10,22,29,15,28
"756","ENSG00000201405",0,0,0,0,0
"757","ENSG00000271420",0,0,0,0,1
"758","ENSG00000204219",44,48,121,93,18
"759","ENSG00000232482",0,0,0,0,0
"760","ENSG00000088280",345,426,516,695,493
"761","ENSG00000007968",182,0,3,45,25
"762","ENSG00000235052",0,1,1,1,0
"763","ENSG00000117318",134,16,37,121,45
"764","ENSG00000285802",0,0,0,0,0
"765","ENSG00000197880",0,0,0,0,0
"766","ENSG00000229239",0,0,0,0,0
"767","ENSG00000142676",8967,9914,12204,12122,10812
"768","ENSG00000236810",21,36,31,23,22
"769","ENSG00000011007",1957,1918,1731,1736,1456
"770","ENSG00000057757",1568,1655,2566,2397,2329
"771","ENSG00000011009",2211,1618,2466,2697,2896
"772","ENSG00000117308",975,715,838,1046,796
"773","ENSG00000117305",869,1201,1689,1526,1369
"774","ENSG00000179163",627,654,551,512,406
"775","ENSG00000188822",0,2,0,1,0
"776","ENSG00000229106",3,0,3,0,0
"777","ENSG00000232557",0,0,0,0,0
"778","ENSG00000264926",0,0,0,0,0
"779","ENSG00000230228",5,2,1,9,0
"780","ENSG00000189266",1054,1084,917,1019,752
"781","ENSG00000188529",2054,1724,1652,1774,1274
"782","ENSG00000215905",0,0,0,0,0
"783","ENSG00000225315",0,0,0,0,0
"784","ENSG00000142661",1,0,1,0,0
"785","ENSG00000230703",0,0,0,0,0
"786","ENSG00000142677",0,1,0,0,0
"787","ENSG00000185436",4,9,1,0,0
"788","ENSG00000230023",0,0,0,0,0
"789","ENSG00000232298",0,0,0,0,0
"790","ENSG00000158055",0,3,1,0,1
"791","ENSG00000001460",310,519,543,317,408
"792","ENSG00000001461",907,1046,1648,899,1374
"793","ENSG00000286061",2,6,1,6,3
"794","ENSG00000117602",485,627,657,647,827
"795","ENSG00000264443",0,0,0,0,0
"796","ENSG00000184454",0,0,1,1,1
"797","ENSG00000227312",0,0,0,0,0
"798","ENSG00000239106",0,0,0,0,0
"799","ENSG00000133226",1829,2103,1907,1624,1861
"800","ENSG00000284699",0,1,0,0,0
"801","ENSG00000169504",9847,8361,12295,11503,9877
"802","ENSG00000238482",0,0,0,0,0
"803","ENSG00000020633",2497,3471,2777,2274,1702
"804","ENSG00000278034",0,0,0,0,1
"805","ENSG00000229162",7,25,9,12,5
"806","ENSG00000261025",2,6,5,1,0
"807","ENSG00000264371",0,0,0,0,0
"808","ENSG00000285823",0,1,0,0,0
"809","ENSG00000233755",0,0,0,0,0
"810","ENSG00000233419",0,0,0,0,0
"811","ENSG00000231953",0,0,0,0,0
"812","ENSG00000117614",782,917,1119,981,839
"813","ENSG00000284602",3,5,0,3,2
"814","ENSG00000284657",0,0,1,1,0
"815","ENSG00000117616",175,204,199,230,199
"816","ENSG00000272432",3,3,5,3,6
"817","ENSG00000261349",0,4,6,0,1
"818","ENSG00000187010",0,22,8,6,13
"819","ENSG00000224183",0,10,5,2,1
"820","ENSG00000259984",0,1,0,0,1
"821","ENSG00000183726",3688,3657,4165,4322,3116
"822","ENSG00000188672",1,14,4,6,4
"823","ENSG00000238084",2,0,3,3,1
"824","ENSG00000204178",758,989,930,885,771
"825","ENSG00000157978",1014,929,1300,1266,1247
"826","ENSG00000225643",8,12,17,8,9
"827","ENSG00000117643",205,233,262,242,298
"828","ENSG00000233478",0,0,0,0,0
"829","ENSG00000162430",8010,7014,9339,11136,13135
"830","ENSG00000255054",0,0,0,0,0
"831","ENSG00000228172",8,15,27,14,20
"832","ENSG00000117640",1023,1305,1564,1440,1385
"833","ENSG00000272478",0,0,0,0,0
"834","ENSG00000127423",106,53,29,54,27
"835","ENSG00000236528",0,3,0,0,0
"836","ENSG00000182749",291,579,520,390,418
"837","ENSG00000207302",0,0,0,0,0
"838","ENSG00000117632",5361,6548,9136,9758,6713
"839","ENSG00000229786",0,0,0,1,0
"840","ENSG00000223624",1,0,0,1,0
"841","ENSG00000283938",0,0,0,0,0
"842","ENSG00000158006",645,557,688,627,524
"843","ENSG00000207237",0,0,0,0,0
"844","ENSG00000252190",0,0,0,0,0
"845","ENSG00000252691",0,0,0,0,0
"846","ENSG00000158008",1138,854,955,795,592
"847","ENSG00000158014",18,41,15,8,8
"848","ENSG00000284309",1,3,0,0,0
"849","ENSG00000158022",3278,6762,5781,5398,3549
"850","ENSG00000175087",135,103,151,103,91
"851","ENSG00000197245",0,0,0,0,0
"852","ENSG00000282872",0,0,0,0,1
"853","ENSG00000236782",1,2,3,2,1
"854","ENSG00000142684",0,0,0,0,0
"855","ENSG00000142675",5,7,0,2,5
"856","ENSG00000188782",0,0,0,0,0
"857","ENSG00000236155",6,11,10,7,9
"858","ENSG00000278572",0,0,4,0,1
"859","ENSG00000130695",472,493,301,392,339
"860","ENSG00000270733",0,0,0,0,0
"861","ENSG00000142669",3090,5196,2946,4056,2764
"862","ENSG00000158062",268,262,272,277,235
"863","ENSG00000169442",0,0,0,0,0
"864","ENSG00000176092",0,0,0,0,0
"865","ENSG00000225854",0,0,0,0,0
"866","ENSG00000176083",0,0,0,0,0
"867","ENSG00000131914",0,0,0,0,0
"868","ENSG00000117682",1233,1604,1507,1149,983
"869","ENSG00000223583",0,1,0,0,1
"870","ENSG00000225891",1,0,3,1,0
"871","ENSG00000198830",2565,947,1289,2064,1492
"872","ENSG00000224129",0,0,0,0,0
"873","ENSG00000117676",312,398,327,317,346
"874","ENSG00000238705",0,0,0,0,0
"875","ENSG00000243905",0,0,0,0,0
"876","ENSG00000252802",0,0,0,0,0
"877","ENSG00000252429",0,0,0,0,0
"878","ENSG00000229247",0,0,0,0,0
"879","ENSG00000238316",0,0,0,0,0
"880","ENSG00000235069",0,0,0,0,0
"881","ENSG00000260063",7,8,11,9,9
"882","ENSG00000117713",2750,2428,3619,2425,2957
"883","ENSG00000060642",409,442,724,626,532
"884","ENSG00000241188",0,0,0,0,1
"885","ENSG00000287810",0,0,0,0,0
"886","ENSG00000204160",654,724,640,708,735
"887","ENSG00000175793",2,1,1,0,0
"888","ENSG00000142751",510,591,623,503,553
"889","ENSG00000226698",0,0,0,0,0
"890","ENSG00000198746",332,411,529,424,419
"891","ENSG00000090273",3007,2662,2708,2652,2177
"892","ENSG00000131910",0,0,0,0,2
"893","ENSG00000175707",0,0,0,0,0
"894","ENSG00000172746",0,2,2,2,1
"895","ENSG00000224064",0,0,0,0,0
"896","ENSG00000225294",0,1,0,1,1
"897","ENSG00000253368",601,148,265,558,850
"898","ENSG00000158246",64,15,32,72,103
"899","ENSG00000090020",2437,2729,2894,2273,2133
"900","ENSG00000229985",0,0,0,0,0
"901","ENSG00000214973",6,2,0,3,6
"902","ENSG00000225159",8,11,5,10,5
"903","ENSG00000225990",0,0,1,2,0
"904","ENSG00000224311",0,0,0,0,0
"905","ENSG00000142784",2302,2595,4013,3274,3670
"906","ENSG00000252098",0,0,0,0,0
"907","ENSG00000243659",0,2,0,2,0
"908","ENSG00000186501",1278,1368,2086,1413,1975
"909","ENSG00000206888",1,0,0,0,1
"910","ENSG00000241547",30,7,23,16,26
"911","ENSG00000142765",5,10,8,5,8
"912","ENSG00000142733",1234,870,979,1670,1675
"913","ENSG00000142748",5,5,6,7,0
"914","ENSG00000174950",1,0,0,0,5
"915","ENSG00000231207",0,1,0,0,0
"916","ENSG00000181773",39,21,11,13,9
"917","ENSG00000158195",3678,4178,5330,4551,4628
"918","ENSG00000241169",0,0,0,0,0
"919","ENSG00000237429",0,0,0,0,0
"920","ENSG00000126705",1198,1474,1733,999,1096
"921","ENSG00000000938",19,22,4,2,0
"922","ENSG00000235912",15,7,25,12,8
"923","ENSG00000233975",25,23,15,11,8
"924","ENSG00000126709",83304,52485,95164,66438,34552
"925","ENSG00000225886",253,28,35,179,66
"926","ENSG00000206767",0,1,0,0,1
"927","ENSG00000226662",0,0,0,0,0
"928","ENSG00000207095",0,0,0,0,0
"929","ENSG00000287244",0,2,2,1,0
"930","ENSG00000009780",366,337,374,454,263
"931","ENSG00000231344",10,0,3,0,1
"932","ENSG00000230833",0,0,0,0,0
"933","ENSG00000117758",1385,1509,1582,1396,1140
"934","ENSG00000269971",0,0,0,1,0
"935","ENSG00000270031",0,0,1,2,1
"936","ENSG00000223062",0,0,0,0,0
"937","ENSG00000286433",0,0,1,0,0
"938","ENSG00000117751",1094,1012,1054,1055,794
"939","ENSG00000252947",1,0,0,0,0
"940","ENSG00000130775",3589,6842,7612,6536,3292
"941","ENSG00000117748",732,245,521,685,532
"942","ENSG00000130768",5,5,1,3,1
"943","ENSG00000227050",0,0,0,1,0
"944","ENSG00000158156",287,248,310,306,304
"945","ENSG00000158161",990,1179,1246,978,868
"946","ENSG00000238231",0,0,0,0,0
"947","ENSG00000240750",1,1,0,1,0
"948","ENSG00000228589",11,12,20,26,10
"949","ENSG00000228943",0,0,0,0,0
"950","ENSG00000214812",3,2,3,0,2
"951","ENSG00000253005",0,0,0,0,0
"952","ENSG00000169403",17,27,11,9,5
"953","ENSG00000126698",2698,3308,3056,2822,1998
"954","ENSG00000130770",1308,1327,1563,1468,1178
"955","ENSG00000270605",15,4,8,14,11
"956","ENSG00000271398",0,0,0,0,0
"957","ENSG00000130766",1124,1288,1865,718,921
"958","ENSG00000130772",428,642,653,477,441
"959","ENSG00000204138",1762,1298,1461,1906,1517
"960","ENSG00000206779",0,0,0,0,0
"961","ENSG00000229820",0,0,1,0,0
"962","ENSG00000221216",0,0,0,0,0
"963","ENSG00000180198",1240,937,494,688,656
"964","ENSG00000242125",595,281,243,364,297
"965","ENSG00000274266",0,0,0,0,0
"966","ENSG00000200087",30,8,6,19,6
"967","ENSG00000231468",1,2,0,2,0
"968","ENSG00000279443",39,73,17,20,7
"969","ENSG00000180098",326,310,356,366,294
"970","ENSG00000197989",149,104,112,146,123
"971","ENSG00000221539",4,0,0,0,2
"972","ENSG00000278274",0,0,0,0,0
"973","ENSG00000273544",0,0,0,0,0
"974","ENSG00000280498",0,0,0,0,0
"975","ENSG00000274582",0,0,0,0,0
"976","ENSG00000120656",375,553,546,562,391
"977","ENSG00000188060",44,120,110,137,71
"978","ENSG00000229388",0,8,7,1,2
"979","ENSG00000274978",0,0,0,0,0
"980","ENSG00000270103",0,0,0,0,0
"981","ENSG00000162419",370,410,369,309,396
"982","ENSG00000252777",0,0,0,0,0
"983","ENSG00000198492",3120,2799,3295,2860,2499
"984","ENSG00000116329",9,25,15,12,8
"985","ENSG00000233427",1,1,1,1,1
"986","ENSG00000199756",0,0,0,0,0
"987","ENSG00000159023",947,1435,1748,1768,1484
"988","ENSG00000225616",4,9,13,14,9
"989","ENSG00000206704",0,0,0,0,0
"990","ENSG00000277958",0,0,0,0,0
"991","ENSG00000253304",58,155,68,166,146
"992","ENSG00000225750",0,0,0,0,0
"993","ENSG00000116350",1864,1940,2186,2211,1792
"994","ENSG00000277916",0,0,0,0,0
"995","ENSG00000116353",393,475,502,473,413
"996","ENSG00000237934",1,0,0,0,0
"997","ENSG00000060656",1421,3565,1885,3374,2590
"998","ENSG00000230523",0,0,0,0,0
"999","ENSG00000225011",0,0,0,0,1
"1000","ENSG00000228176",0,0,0,0,0
"1001","ENSG00000284676",0,0,0,0,0
"1002","ENSG00000270927",0,0,0,0,0
"1003","ENSG00000233399",0,0,0,0,0
"1004","ENSG00000233372",0,0,0,0,0
"1005","ENSG00000231251",0,0,0,0,0
"1006","ENSG00000236335",0,0,0,0,0
"1007","ENSG00000231949",0,0,0,0,0
"1008","ENSG00000162510",0,1,1,0,4
"1009","ENSG00000186056",13,13,5,5,3
"1010","ENSG00000287510",1,2,0,0,0
"1011","ENSG00000162511",12,13,3,0,0
"1012","ENSG00000264773",0,0,0,0,0
"1013","ENSG00000229607",0,2,1,1,0
"1014","ENSG00000223382",28,22,13,13,13
"1015","ENSG00000222784",0,0,0,0,0
"1016","ENSG00000235143",0,0,0,0,1
"1017","ENSG00000162512",13383,7701,9147,7164,9650
"1018","ENSG00000266210",0,1,0,0,0
"1019","ENSG00000134644",2273,2076,2371,1972,2022
"1020","ENSG00000237329",0,0,0,0,0
"1021","ENSG00000232768",0,0,0,0,0
"1022","ENSG00000215900",0,0,1,0,1
"1023","ENSG00000225142",0,0,0,0,0
"1024","ENSG00000084628",30,63,135,95,73
"1025","ENSG00000060688",686,655,677,608,543
"1026","ENSG00000229447",2,0,1,0,0
"1027","ENSG00000121766",1306,826,1351,1579,1043
"1028","ENSG00000229044",0,0,0,0,0
"1029","ENSG00000121769",37,46,41,63,54
"1030","ENSG00000168528",595,675,970,1321,970
"1031","ENSG00000215899",2,2,3,2,1
"1032","ENSG00000206981",0,0,0,0,0
"1033","ENSG00000260386",0,1,0,0,0
"1034","ENSG00000265961",0,0,0,0,0
"1035","ENSG00000284543",0,0,0,1,0
"1036","ENSG00000229167",0,0,0,0,0
"1037","ENSG00000142910",3,2,2,0,1
"1038","ENSG00000121764",2,0,0,0,0
"1039","ENSG00000162517",1394,1550,2227,2010,1867
"1040","ENSG00000235790",2,1,0,2,3
"1041","ENSG00000264078",1,1,0,0,0
"1042","ENSG00000084636",711,218,372,366,372
"1043","ENSG00000121753",146,87,246,284,278
"1044","ENSG00000266580",0,0,0,0,0
"1045","ENSG00000254545",0,2,1,1,0
"1046","ENSG00000134668",134,114,97,79,115
"1047","ENSG00000203620",0,0,1,0,1
"1048","ENSG00000269967",0,0,0,0,0
"1049","ENSG00000184007",4199,3613,4011,3828,3232
"1050","ENSG00000228634",0,0,0,0,0
"1051","ENSG00000284702",0,0,0,0,0
"1052","ENSG00000121774",3181,3075,3284,3472,2841
"1053","ENSG00000203325",2,0,0,0,0
"1054","ENSG00000121775",202,184,303,265,296
"1055","ENSG00000266203",0,0,0,0,0
"1056","ENSG00000276493",0,0,0,0,0
"1057","ENSG00000025800",2157,2407,2508,2112,1890
"1058","ENSG00000250135",0,0,0,0,0
"1059","ENSG00000084652",3760,4151,3945,3779,3496
"1060","ENSG00000160050",92,63,173,157,148
"1061","ENSG00000224066",0,3,1,2,1
"1062","ENSG00000160051",32,23,48,36,22
"1063","ENSG00000222046",2,1,0,0,2
"1064","ENSG00000160055",142,101,250,256,224
"1065","ENSG00000084623",3721,4380,4217,4457,3910
"1066","ENSG00000220785",342,332,313,457,413
"1067","ENSG00000183615",870,1157,805,963,743
"1068","ENSG00000182866",0,0,0,0,0
"1069","ENSG00000277617",0,0,0,0,0
"1070","ENSG00000252450",0,0,0,0,0
"1071","ENSG00000116478",1858,1411,1383,1818,1393
"1072","ENSG00000175130",7842,7120,8545,10471,11296
"1073","ENSG00000233775",0,0,0,1,0
